fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
fairfuzz,COMP_W2_D10_B1,0,2422,231,230,-1,-1,0.04%,1,4,35.96337425,1846,5133,36.62720464,1516,4139,25.23159434,1035,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2346,227,226,-1,-1,0.04%,1,5,34.61913111,1777,5133,35.20173955,1457,4139,24.37835202,1000,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,1682,160,159,-1,-1,0.04%,1,5,23.14436002,1188,5133,23.58057502,976,4139,16.38225256,672,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,1692,160,159,-1,-1,0.04%,1,4,23.37814144,1200,5133,23.8463397,987,4139,16.52852267,678,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2084,200,199,-1,-1,0.04%,1,4,29.70972141,1525,5133,30.12805025,1247,4139,20.96538274,860,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2298,222,221,-1,-1,0.04%,1,5,32.20338983,1653,5133,32.95482,1364,4139,22.79375914,935,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2073,199,198,-1,-1,0.04%,1,5,29.61231249,1520,5133,30.1763711,1249,4139,20.89224768,857,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2183,211,210,-1,-1,0.04%,2,5,33.45022404,1717,5133,33.99371829,1407,4139,23.45197465,962,4102,100,3,3,2,10
fairfuzz,COMP_W2_D10_B1,0,2182,210,209,-1,-1,0.04%,1,4,31.69686343,1627,5133,32.35080937,1339,4139,22.3061921,915,4102,100,3,3,2,10
fairfuzz,COMP_W2_D12_B1,0,2097,202,201,-1,-1,0.04%,2,5,8.89572049,1823,20493,9.125220673,1499,16427,6.162294082,1010,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,3131,299,298,-1,-1,0.04%,1,5,13.04835798,2674,20493,13.36214768,2195,16427,9.054301403,1484,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2006,191,190,-1,-1,0.04%,2,5,7.758746889,1590,20493,7.974675839,1310,16427,5.417937767,888,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2111,202,201,-1,-1,0.04%,2,5,8.319914117,1705,20493,8.516466792,1399,16427,5.802318487,951,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,1600,150,149,-1,-1,0.04%,1,5,5.504318548,1128,20493,5.637060936,926,16427,3.886516168,637,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2276,219,218,-1,-1,0.04%,1,5,9.071390231,1859,20493,9.34437207,1535,16427,6.320927395,1036,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,1994,191,190,-1,-1,0.04%,1,4,8.007612355,1641,20493,8.212089852,1349,16427,5.570469799,913,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,1987,189,188,-1,-1,0.04%,2,5,7.94417606,1628,20493,8.126864309,1335,16427,5.533862111,907,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,3083,298,297,-1,-1,0.04%,1,5,13.01907969,2668,20493,13.37432276,2197,16427,9.035997559,1481,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2450,237,236,-1,-1,0.04%,2,5,10.67681647,2188,20493,10.9332197,1796,16427,7.388651617,1211,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2079,199,198,-1,-1,0.04%,1,5,8.393109842,1720,20493,8.638217569,1419,16427,5.838926174,957,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2044,196,195,-1,-1,0.04%,1,5,8.510223003,1744,20493,8.705180496,1430,16427,5.906040268,968,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2045,197,196,-1,-1,0.04%,1,4,8.573659298,1757,20493,8.790406039,1444,16427,5.948749237,975,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2498,241,240,-1,-1,0.04%,2,5,10.09613039,2069,20493,10.34881597,1700,16427,7.028676022,1152,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2039,195,194,-1,-1,0.04%,2,5,8.114966086,1663,20493,8.309490473,1365,16427,5.655887736,927,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2064,197,196,-1,-1,0.04%,1,5,8.075928366,1655,20493,8.254702624,1356,16427,5.637583893,924,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2160,205,204,-1,-1,0.04%,1,4,9.081149661,1861,20493,9.29567176,1527,16427,6.284319707,1030,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2047,197,196,-1,-1,0.04%,1,5,8.744449324,1792,20493,8.948682048,1470,16427,6.0585723,993,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,2607,250,249,-1,-1,0.04%,2,5,10.79392963,2212,20493,11.0427954,1814,16427,7.49847468,1229,16390,100,3,3,2,12
fairfuzz,COMP_W2_D12_B1,0,1972,189,188,-1,-1,0.04%,1,5,8.329673547,1707,20493,8.510379254,1398,16427,5.771812081,946,16390,100,3,3,2,12
fairfuzz,COMP_W2_D16_B1,0,2054,198,197,-1,-1,0.05%,1,4,0.5813368,1905,327693,0.5984278397,1569,262187,0.4005340454,1050,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2138,205,204,-1,-1,0.05%,2,5,0.556923706,1825,327693,0.5702037096,1495,262187,0.3864199886,1013,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2631,254,253,-1,-1,0.05%,1,5,0.7275102001,2384,327693,0.7498464836,1966,262187,0.5023841312,1317,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,1965,189,188,-1,-1,0.05%,1,4,0.5019942446,1645,327693,0.5179509282,1358,262187,0.349036811,915,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2506,245,244,-1,-1,0.05%,1,5,0.7397167471,2424,327693,0.7578560341,1987,262187,0.5084875072,1333,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2005,194,193,-1,-1,0.05%,1,5,0.5355622488,1755,327693,0.5499891299,1442,262187,0.3707800877,972,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2541,244,243,-1,-1,0.05%,1,5,0.6701394293,2196,327693,0.6892027446,1807,262187,0.4646194927,1218,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2104,204,203,-1,-1,0.05%,1,6,0.5892710555,1931,327693,0.6079630188,1594,262187,0.4062559603,1065,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2236,216,215,-1,-1,0.05%,1,5,0.5727922171,1877,327693,0.5873670319,1540,262187,0.3982452794,1044,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2110,204,203,-1,-1,0.05%,1,5,0.5581443607,1829,327693,0.575924817,1510,262187,0.3868014496,1014,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2236,216,215,-1,-1,0.05%,1,5,0.606665385,1988,327693,0.624744934,1638,262187,0.4196070952,1100,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,1630,154,153,-1,-1,0.05%,1,5,0.3555156808,1165,327693,0.366150877,960,262187,0.2510013351,658,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2039,195,194,-1,-1,0.05%,1,5,0.4980271168,1632,327693,0.5114670064,1341,262187,0.347510967,911,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,1995,192,191,-1,-1,0.05%,1,5,0.5062665361,1659,327693,0.5202393711,1364,262187,0.3524699599,924,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2472,241,240,-1,-1,0.05%,1,5,0.7268998727,2382,327693,0.746032412,1956,262187,0.4993324433,1309,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2395,234,233,-1,-1,0.05%,1,5,0.6899750681,2261,327693,0.7086545099,1858,262187,0.4749189395,1245,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,1863,179,178,-1,-1,0.05%,1,4,0.4485906016,1470,327693,0.4622654823,1212,262187,0.3139423994,823,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2041,196,195,-1,-1,0.05%,1,5,0.5373932309,1761,327693,0.5545660159,1454,262187,0.3726873927,977,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2077,199,198,-1,-1,0.05%,1,5,0.5242711929,1718,327693,0.5396911365,1415,262187,0.3650581728,957,262150,100,3,3,2,16
fairfuzz,COMP_W2_D16_B1,0,2591,251,250,-1,-1,0.05%,1,5,0.7159139805,2346,327693,0.741455526,1944,262187,0.4943734503,1296,262150,100,3,3,2,16
fairfuzz,COMP_W2_D2_B1,0,577,11,10,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,576,12,11,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,557,11,10,-1,-1,0.03%,4,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,564,11,10,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,523,11,10,-1,-1,0.03%,5,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,546,11,10,-1,-1,0.03%,4,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,540,10,9,-1,-1,0.03%,5,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,636,12,11,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,572,12,11,-1,-1,0.03%,5,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,596,12,11,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,604,13,12,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,627,11,10,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,540,10,9,-1,-1,0.03%,6,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,548,11,10,-1,-1,0.03%,7,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,524,10,9,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,604,13,12,-1,-1,0.03%,7,5,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,569,14,13,-1,-1,0.03%,7,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,558,11,10,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,628,11,10,-1,-1,0.03%,8,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D2_B1,0,588,11,10,-1,-1,0.03%,6,4,78.78787879,26,33,61.01694915,36,59,59.09090909,13,22,100,3,3,2,2
fairfuzz,COMP_W2_D6_B1,0,553,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,667,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,530,52,51,-1,-1,0.03%,1,4,92.19219219,307,333,86.95652174,260,299,67.9389313,178,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,491,48,47,-1,-1,0.03%,1,5,88.58858859,295,333,83.61204013,250,299,64.88549618,170,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,667,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,603,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,546,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,635,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,553,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,613,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,560,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,484,48,47,-1,-1,0.03%,1,4,88.58858859,295,333,83.61204013,250,299,64.88549618,170,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,613,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,587,54,53,-1,-1,0.03%,1,5,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D6_B1,0,627,54,53,-1,-1,0.03%,1,4,95.1951952,317,333,89.29765886,267,299,70.22900763,184,262,100,3,3,2,6
fairfuzz,COMP_W2_D8_B1,0,1818,164,163,-1,-1,0.03%,1,4,77.88089714,1007,1293,77.60074977,828,1067,56.40776699,581,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2342,207,206,-1,-1,0.03%,1,4,89.01778809,1151,1293,88.19119025,941,1067,65.53398058,675,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2134,193,192,-1,-1,0.03%,3,5,85.84686775,1110,1293,85.00468604,907,1067,62.7184466,646,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1623,146,145,-1,-1,0.03%,1,5,72.15777262,933,1293,71.97750703,768,1067,52.13592233,537,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1687,153,152,-1,-1,0.03%,1,5,72.00309358,931,1293,71.7900656,766,1067,52.23300971,538,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1622,147,146,-1,-1,0.03%,2,5,71.61639598,926,1293,71.41518276,762,1067,51.74757282,533,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2137,195,194,-1,-1,0.03%,1,5,83.91337974,1085,1293,83.31771321,889,1067,61.55339806,634,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,3396,256,255,-1,-1,0.03%,3,5,98.53054911,1274,1293,97.00093721,1035,1067,73.78640777,760,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2726,233,232,-1,-1,0.03%,3,5,94.89559165,1227,1293,93.72071228,1000,1067,70.48543689,726,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1745,160,159,-1,-1,0.03%,1,5,74.94199536,969,1293,74.97656982,800,1067,54.36893204,560,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2133,191,190,-1,-1,0.03%,3,5,84.37741686,1091,1293,83.9737582,896,1067,61.74757282,636,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2036,183,182,-1,-1,0.03%,1,5,82.83062645,1071,1293,82.38050609,879,1067,60.48543689,623,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1749,158,157,-1,-1,0.03%,1,4,74.55529776,964,1293,74.69540769,797,1067,54.17475728,558,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2378,207,206,-1,-1,0.03%,1,5,89.01778809,1151,1293,88.47235239,944,1067,65.63106796,676,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1767,160,159,-1,-1,0.03%,2,5,77.10750193,997,1293,76.38238051,815,1067,55.82524272,575,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1731,157,156,-1,-1,0.03%,1,5,76.33410673,987,1293,75.72633552,808,1067,55.24271845,569,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1800,163,162,-1,-1,0.03%,2,4,76.95282289,995,1293,76.56982193,817,1067,55.72815534,574,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1739,156,155,-1,-1,0.03%,2,5,74.16860015,959,1293,73.85192127,788,1067,53.68932039,553,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,2142,194,193,-1,-1,0.03%,1,5,85.53750967,1106,1293,85.00468604,907,1067,62.7184466,646,1030,100,3,3,2,8
fairfuzz,COMP_W2_D8_B1,0,1729,157,156,-1,-1,0.03%,1,4,75.94740913,982,1293,75.25773196,803,1067,54.95145631,566,1030,100,3,3,2,8
memlock-stack,COMP_W2_D14_B1,0,1713,186,185,-1,-1,0.07%,1,6,3.479672415,2851,81933,3.631761908,2382,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,468,51,50,-1,-1,0.07%,1,4,1.161924987,952,81933,1.241080685,814,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1074,118,117,-1,-1,0.07%,1,5,2.344598635,1921,81933,2.44861865,1606,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,219,24,23,-1,-1,0.07%,1,4,0.7603773815,623,81933,0.8187473318,537,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,3579,383,382,-1,-1,0.07%,1,8,6.361295205,5212,81933,6.565225346,4306,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,989,109,108,-1,-1,0.07%,1,5,2.306762843,1890,81933,2.410501921,1581,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,209,23,22,-1,-1,0.07%,1,4,0.617577777,506,81933,0.6739037629,442,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1023,112,111,-1,-1,0.07%,1,5,2.188373427,1793,81933,2.294627066,1505,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,2590,280,279,-1,-1,0.07%,1,7,4.961370876,4065,81933,5.14728304,3376,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1426,155,154,-1,-1,0.07%,1,5,2.807171713,2300,81933,2.934988108,1925,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,587,65,64,-1,-1,0.07%,1,5,1.430437064,1172,81933,1.498749771,983,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,665,73,72,-1,-1,0.07%,1,5,1.669656915,1368,81933,1.771665549,1162,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,182,20,19,-1,-1,0.07%,1,5,0.5089524367,417,81933,0.5748002683,377,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1462,158,157,-1,-1,0.07%,1,5,2.904812469,2380,81933,3.026468256,1985,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1928,209,208,-1,-1,0.07%,1,6,3.847045757,3152,81933,3.982435811,2612,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1173,128,127,-1,-1,0.07%,1,5,2.632638863,2157,81933,2.764225163,1813,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1075,117,116,-1,-1,0.07%,1,5,2.365347296,1938,81933,2.46539001,1617,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,445,49,48,-1,-1,0.07%,1,5,1.052079138,862,81933,1.134353845,744,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,1735,188,187,-1,-1,0.07%,1,5,3.516287698,2881,81933,3.677501982,2412,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D14_B1,0,190,21,20,-1,-1,0.07%,1,5,0.6346649091,520,81933,0.6921997926,454,65588,-1,-1,-1,100,3,3,2,14
memlock-stack,COMP_W2_D4_B1,0,354,20,19,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,284,19,18,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,328,18,17,-1,-1,0.04%,1,5,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,310,19,18,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,346,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,234,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,346,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,250,18,17,-1,-1,0.04%,1,4,89.24731183,83,93,80.17241379,93,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,234,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,294,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,208,16,15,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,328,18,17,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,302,18,17,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,241,19,18,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,276,18,17,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,292,20,19,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,320,17,16,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,310,19,18,-1,-1,0.04%,1,5,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,338,18,17,-1,-1,0.04%,1,4,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D4_B1,0,320,17,16,-1,-1,0.04%,1,5,92.47311828,86,93,81.89655172,95,116,-1,-1,-1,100,3,3,2,4
memlock-stack,COMP_W2_D10_B1,0,869,94,93,-1,-1,0.06%,1,5,22.22871615,1141,5133,23.16779171,961,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,2052,218,217,-1,-1,0.06%,1,6,39.68439509,2037,5133,41.00771456,1701,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,855,93,92,-1,-1,0.06%,1,5,22.71576076,1166,5133,23.7463838,985,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,3526,368,367,-1,-1,0.06%,1,7,56.39976622,2895,5133,57.42526519,2382,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,750,82,81,-1,-1,0.06%,1,5,21.52737191,1105,5133,22.34811958,927,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,577,63,62,-1,-1,0.06%,1,4,17.80635106,914,5133,18.731919,777,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,611,67,66,-1,-1,0.06%,1,4,17.10500682,878,5133,18.34619094,761,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,928,101,100,-1,-1,0.06%,1,4,23.45606858,1204,5133,24.59016393,1020,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,618,68,67,-1,-1,0.06%,1,5,17.20241574,883,5133,18.17743491,754,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,291,32,31,-1,-1,0.06%,1,4,9.740892266,500,5133,10.48698168,435,4148,-1,-1,-1,100,3,3,2,10
memlock-stack,COMP_W2_D10_B1,0,973,106,105,-1,-1,0.06%,1,5,24.80031171,1273,5133,25.79556413,1070,4148,-1,-1,-1,100,3,3,2,10
