fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,D
fairfuzz,COMP_W32_D2_B1,0,603,63,62,-1,-1,0.02%,1,5,24.230891214716145,764,3153,20.796665122742013,449,2159,19.415645617342133,412,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,494,52,51,-1,-1,0.02%,1,5,16.777672058357123,529,3153,14.821676702176934,320,2159,13.619227144203585,289,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,409,42,41,-1,-1,0.02%,1,4,10.117348556929908,319,3153,9.587772116720704,207,2159,8.435438265786994,179,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,527,55,54,-1,-1,0.02%,1,5,14.145258483983508,446,3153,12.87633163501621,278,2159,11.73421300659755,249,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,615,64,63,-1,-1,0.02%,1,5,18.20488423723438,574,3153,16.30384437239463,352,2159,14.938737040527805,317,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,835,86,85,-1,-1,0.02%,1,4,27.275610529654298,860,3153,23.48309402501158,507,2159,22.19604147031103,471,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,582,60,59,-1,-1,0.02%,1,5,19.75895972090073,623,3153,17.322834645669293,374,2159,16.022620169651272,340,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,521,54,53,-1,-1,0.02%,1,5,15.191880748493498,479,3153,13.663733209819362,295,2159,12.488218661639962,265,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,572,59,58,-1,-1,0.02%,1,5,19.188074849349825,605,3153,16.720704029643354,361,2159,15.551366635249764,330,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,572,59,58,-1,-1,0.02%,1,5,17.53885188709166,553,3153,15.655396016674386,338,2159,14.326107445805844,304,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,481,50,49,-1,-1,0.02%,1,5,13.352362829051698,421,3153,12.22788327929597,264,2159,11.027332704995288,234,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,613,63,62,-1,-1,0.02%,1,5,20.869013637805264,658,3153,18.156553960166743,392,2159,16.91800188501414,359,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,556,57,56,-1,-1,0.02%,1,5,16.52394544877894,521,3153,14.729041222788329,318,2159,13.52497643732328,287,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,894,92,91,-1,-1,0.02%,2,4,33.68220742150333,1062,3153,28.624363131079207,618,2159,27.097078228086712,575,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,564,59,58,-1,-1,0.02%,1,4,19.188074849349825,605,3153,16.81333950903196,363,2159,15.551366635249764,330,2122,100,3,3,32,2
fairfuzz,COMP_W32_D2_B1,0,501,52,51,-1,-1,0.02%,1,4,14.176974310180782,447,3153,12.87633163501621,278,2159,11.687087653157398,248,2122,100,3,3,32,2
fairfuzz,COMP_W128_D2_B1,0,921,100,99,-1,-1,0.02%,2,4,4.238745574102175,2095,49425,3.407819539778053,1127,33071,3.317793788218199,1096,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1077,116,115,-1,-1,0.02%,1,4,5.525543753161355,2731,49425,4.402648846421336,1456,33071,4.304655809166313,1422,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1187,127,126,-1,-1,0.02%,1,5,5.1815882650480525,2561,49425,4.160745063650933,1376,33071,4.062481080099292,1342,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1005,108,107,-1,-1,0.02%,1,5,4.865958523014669,2405,49425,3.894650902603489,1288,33071,3.799116062238905,1255,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,987,107,106,-1,-1,0.02%,3,5,4.358118361153263,2154,49425,3.510628647455474,1161,33071,3.417690863958346,1129,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1010,109,108,-1,-1,0.02%,1,5,4.758725341426404,2352,49425,3.819055970487738,1263,33071,3.7204092752921234,1229,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1104,119,118,-1,-1,0.02%,1,5,4.107233181588265,2030,49425,3.3412959995161926,1105,33071,3.2451413694980924,1072,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1105,119,118,-1,-1,0.02%,1,4,5.175518462316642,2558,49425,4.145626077227782,1371,33071,4.047345159532602,1337,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,911,100,99,-1,-1,0.02%,1,4,2.6868993424380374,1328,49425,2.2466813824801184,743,33071,2.1553550886964943,712,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1080,117,116,-1,-1,0.02%,1,4,4.738492665655033,2342,49425,3.8160321732031086,1262,33071,3.714354907065448,1227,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,969,106,105,-1,-1,0.02%,1,5,3.548811330298432,1754,49425,2.8998215959602067,959,33071,2.809226857177453,928,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,929,101,100,-1,-1,0.02%,1,5,2.9054122407688414,1436,49425,2.4069426385655106,796,33071,2.321850214930072,767,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1007,109,108,-1,-1,0.02%,2,4,4.463328275164391,2206,49425,3.592271174140486,1188,33071,3.499424835018466,1156,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1065,115,114,-1,-1,0.02%,1,4,6.150733434496712,3040,49425,4.883432614677512,1615,33071,4.770842162620331,1576,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,981,107,106,-1,-1,0.02%,1,4,4.295397066262013,2123,49425,3.462247890901394,1145,33071,3.3692559181449413,1113,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,979,107,106,-1,-1,0.02%,1,5,3.6297420333839145,1794,49425,2.966345136222068,981,33071,2.8727977235575466,949,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1048,114,113,-1,-1,0.02%,1,5,4.910470409711684,2427,49425,3.94000786187294,1303,33071,3.841496639825634,1269,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1057,113,112,-1,-1,0.02%,1,4,4.471421345472939,2210,49425,3.610413957848266,1194,33071,3.511533571471817,1160,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1124,122,121,-1,-1,0.02%,1,4,5.922104198280223,2927,49425,4.72317135859212,1562,33071,4.6104014046134285,1523,33034,100,3,3,128,2
fairfuzz,COMP_W128_D2_B1,0,1039,112,111,-1,-1,0.02%,1,5,4.392513909964593,2171,49425,3.549938012155665,1174,33071,3.450989889205061,1140,33034,100,3,3,128,2
fairfuzz,COMP_W96_D2_B1,0,1037,112,111,-1,-1,0.02%,1,4,5.172847040241232,1441,27857,4.316855015799904,806,18671,4.159064076419448,775,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1051,114,113,-1,-1,0.02%,1,4,7.481064005456438,2084,27857,6.06823415992716,1133,18671,5.887088118493077,1097,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,993,108,107,-1,-1,0.02%,2,5,7.161575187565064,1995,27857,5.816506882330887,1086,18671,5.634861006761834,1050,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1064,115,114,-1,-1,0.02%,1,5,6.063108015938544,1689,27857,4.997054255262171,933,18671,4.829880862938714,900,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1064,116,115,-1,-1,0.02%,1,4,6.012851347955631,1675,27857,4.970274757645546,928,18671,4.797681657185789,894,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,721,80,79,-1,-1,0.02%,1,5,1.9205226693470223,535,27857,1.767446842697231,330,18671,1.6421594933991628,306,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1237,133,132,-1,-1,0.02%,1,5,8.974404996948703,2500,27857,7.251887954581972,1354,18671,7.056992594182677,1315,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,959,105,104,-1,-1,0.02%,1,4,5.829773486017877,1624,27857,4.804241872422473,897,18671,4.631319094129012,863,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,900,98,97,-1,-1,0.02%,1,4,5.244642280216821,1461,27857,4.327566814846554,808,18671,4.175163679295911,778,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1258,134,133,-1,-1,0.02%,1,4,8.098503069246508,2256,27857,6.614535911306304,1235,18671,6.402275410539874,1193,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1089,116,115,-1,-1,0.02%,1,4,6.396955881825035,1782,27857,5.270205130951744,984,18671,5.082107974669958,947,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1137,122,121,-1,-1,0.02%,1,5,6.317981117851887,1760,27857,5.227357934765144,976,18671,5.039175700332725,939,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,994,108,107,-1,-1,0.02%,1,5,4.900025128333992,1365,27857,4.107974934390231,767,18671,3.944402704733283,735,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,974,107,106,-1,-1,0.02%,1,5,8.536454033097606,2378,27857,6.834127791762626,1276,18671,6.659869056563271,1241,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,992,108,107,-1,-1,0.02%,1,5,6.160031589905589,1716,27857,5.055969150018746,944,18671,4.883546205860256,910,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1221,128,127,-1,-1,0.02%,1,4,8.417991887137882,2345,27857,6.812704193669326,1272,18671,6.627669850810348,1235,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,916,100,99,-1,-1,0.02%,1,4,3.808737480705029,1061,27857,3.26174280970489,609,18671,3.1072233551572395,579,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1081,117,116,-1,-1,0.02%,1,5,8.098503069246508,2256,27857,6.55562101654973,1224,18671,6.35934313620264,1185,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1186,128,127,-1,-1,0.02%,1,5,7.179523997558962,2000,27857,5.896845375180761,1101,18671,5.699259418267682,1062,18634,100,3,3,96,2
fairfuzz,COMP_W96_D2_B1,0,1076,118,117,-1,-1,0.02%,1,4,7.11849804357971,1983,27857,5.816506882330887,1086,18671,5.629494472469679,1049,18634,100,3,3,96,2
fairfuzz,COMP_W112_D2_B1,0,980,106,105,-1,-1,0.02%,1,4,3.9790880046471098,1507,37873,3.3006033360936944,837,25359,3.179053787220599,805,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1159,124,123,-1,-1,0.02%,1,5,6.387135954373828,2419,37873,5.165818841436965,1310,25359,5.015401627043677,1270,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1003,109,108,-1,-1,0.02%,1,4,5.423388693792411,2054,37873,4.4008044481249255,1116,25359,4.265065950556828,1080,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1101,118,117,-1,-1,0.02%,1,5,5.8062471945713305,2199,37873,4.696557435230096,1191,25359,4.569149356290972,1157,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1064,114,113,-1,-1,0.02%,1,5,6.218150133340374,2355,37873,5.008083914980874,1270,25359,4.8692836268857125,1233,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1087,117,116,-1,-1,0.02%,1,4,6.759432841338156,2560,37873,5.422138096928112,1375,25359,5.279993681383777,1337,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,988,107,106,-1,-1,0.02%,2,4,6.035962295038682,2286,37873,4.854292361686186,1231,25359,4.719216491588342,1195,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1135,122,121,-1,-1,0.02%,1,4,4.979800913579595,1886,37873,4.085334595212745,1036,25359,3.957033409683279,1002,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1037,113,112,-1,-1,0.02%,1,4,3.725609273096929,1411,37873,3.123151543830593,792,25359,3.0013427059473976,760,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1015,108,107,-1,-1,0.02%,1,5,4.956037282496766,1877,37873,4.038014117275917,1024,25359,3.91359292314983,991,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1030,111,110,-1,-1,0.02%,1,5,5.631980566630581,2133,37873,4.5585393745810165,1156,25359,4.423031356133007,1120,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1116,120,119,-1,-1,0.02%,2,4,5.510522007762786,2087,37873,4.471785165030167,1134,25359,4.351946923623727,1102,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1072,115,114,-1,-1,0.02%,1,5,4.251049560372825,1610,37873,3.5096021136480147,890,25359,3.396256219887844,860,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1052,115,114,-1,-1,0.02%,1,5,3.379716420669078,1280,37873,2.8668322883394453,727,25359,2.7485980570255117,696,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,993,108,107,-1,-1,0.02%,1,4,4.837219127082618,1832,37873,3.9473165345636656,1001,25359,3.822762814943528,968,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1053,113,112,-1,-1,0.02%,1,4,5.962030998336545,2258,37873,4.810915256910762,1220,25359,4.675776005054892,1184,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1227,132,131,-1,-1,0.02%,1,5,7.218863042272859,2734,37873,5.788871800938523,1468,25359,5.651212384487797,1431,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,936,101,100,-1,-1,0.02%,1,4,4.718400971668471,1787,37873,3.8369020860444025,973,25359,3.720085301319012,942,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,988,107,106,-1,-1,0.02%,1,4,3.733530483457872,1414,37873,3.115264797507788,790,25359,2.997393570807993,759,25322,100,3,3,112,2
fairfuzz,COMP_W112_D2_B1,0,1162,125,124,-1,-1,0.02%,2,4,5.4471523248752405,2063,37873,4.456011672384558,1130,25359,4.312455572229681,1092,25322,100,3,3,112,2
fairfuzz,COMP_W64_D2_B1,0,1047,112,111,-1,-1,0.02%,1,4,12.040537279819834,1497,12433,10.02748894466356,839,8367,9.63985594237695,803,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1152,124,123,-1,-1,0.02%,1,5,16.070135928577173,1998,12433,13.146886578223976,1100,8367,12.713085234093638,1059,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1069,116,115,-1,-1,0.02%,1,4,15.603635486206064,1940,12433,12.740528265806145,1066,8367,12.316926770708283,1026,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,926,101,100,-1,-1,0.02%,1,4,10.898415507118154,1355,12433,9.107206884187882,762,8367,8.71548619447779,726,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1082,117,116,-1,-1,0.02%,1,4,12.7402879433765,1584,12433,10.613122983148084,888,8367,10.192076830732292,849,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,903,99,98,-1,-1,0.02%,1,4,9.85281106732084,1225,12433,8.282538544281104,693,8367,7.923169267707082,660,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1052,112,111,-1,-1,0.02%,1,5,12.700072387999676,1579,12433,10.529460977650292,881,8367,10.13205282112845,844,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,961,103,102,-1,-1,0.02%,1,5,11.445347060242902,1423,12433,9.513565196605713,796,8367,9.135654261704682,761,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1065,115,114,-1,-1,0.02%,1,5,15.1049625995335,1878,12433,12.37002509860165,1035,8367,11.944777911164463,995,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,632,70,69,-1,-1,0.02%,1,4,3.3378910962760395,415,12433,3.1791562089159795,266,8367,2.893157262905162,241,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,827,91,90,-1,-1,0.02%,1,5,7.536395077616022,937,12433,6.489781283614199,543,8367,6.146458583433374,512,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1048,114,113,-1,-1,0.02%,1,4,13.255047052199792,1648,12433,10.995577865423687,920,8367,10.55222088835534,879,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1142,122,121,-1,-1,0.02%,1,4,13.488297273385347,1677,12433,11.162901876419266,934,8367,10.768307322929171,897,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1184,126,125,-1,-1,0.02%,1,5,14.244349714469555,1771,12433,11.784391060117128,986,8367,11.368547418967587,947,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1210,130,129,-1,-1,0.02%,1,4,13.995013271133274,1740,12433,11.664873909406,976,8367,11.200480192076832,933,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1024,111,110,-1,-1,0.02%,1,4,10.150406177109303,1262,12433,8.593283136130035,719,8367,8.211284513805522,684,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1002,109,108,-1,-1,0.02%,2,4,14.590203490710207,1814,12433,11.939763356041592,999,8367,11.524609843937576,960,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1019,109,108,-1,-1,0.02%,1,4,15.917316818145258,1979,12433,12.931755706943946,1082,8367,12.509003601440575,1042,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1142,122,121,-1,-1,0.02%,1,5,14.180004825866646,1763,12433,11.71268076969045,980,8367,11.296518607442978,941,8330,100,3,3,64,2
fairfuzz,COMP_W64_D2_B1,0,1038,113,112,-1,-1,0.02%,1,5,14.011099493284002,1742,12433,11.545356758694874,966,8367,11.116446578631454,926,8330,100,3,3,64,2
fairfuzz,COMP_W160_D2_B1,0,1243,131,130,-1,-1,0.02%,1,5,4.3960745167688655,3391,77137,3.486726006942424,1798,51567,3.413545507471376,1759,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1051,113,112,-1,-1,0.02%,1,4,2.8766998975848166,2219,77137,2.319312738767041,1196,51567,2.2588783233068117,1164,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1072,116,115,-1,-1,0.02%,1,5,3.2228372894979063,2486,77137,2.5849865223883493,1333,51567,2.520861633999612,1299,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1229,131,130,-1,-1,0.02%,1,5,5.185578905065015,4000,77137,4.085946438613843,2107,51567,4.00543372792548,2064,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,968,104,103,-1,-1,0.02%,1,4,2.898738607931343,2236,77137,2.327069637558904,1200,51567,2.2666407917717835,1168,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,969,106,105,-1,-1,0.02%,1,4,2.879292687037349,2221,77137,2.313495064673144,1193,51567,2.2549970890743256,1162,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,961,105,104,-1,-1,0.02%,1,5,3.623423259914179,2795,77137,2.877809451781178,1484,51567,2.810013584319814,1448,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1018,111,110,-1,-1,0.02%,1,4,3.126904079754204,2412,77137,2.505478309771753,1292,51567,2.4451775664661364,1260,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1012,109,108,-1,-1,0.02%,1,4,2.858550371417089,2205,77137,2.2999204917873834,1186,51567,2.241412769260625,1155,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1072,115,114,-1,-1,0.02%,1,5,2.555194005470786,1971,77137,2.078848876219288,1072,51567,2.020182418008927,1041,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,993,109,108,-1,-1,0.02%,1,5,2.001633457355095,1544,77137,1.6541586673647874,853,51567,1.6010091209004464,825,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1171,126,125,-1,-1,0.02%,1,5,3.648054759713237,2814,77137,2.9127154963445614,1502,51567,2.848825926644673,1468,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1073,116,115,-1,-1,0.02%,1,4,3.032267264736767,2339,77137,2.435666220644986,1256,51567,2.3791965845138754,1226,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1089,117,116,-1,-1,0.02%,1,5,2.890960239573745,2230,77137,2.334826536350767,1204,51567,2.274403260236755,1172,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,994,108,107,-1,-1,0.02%,1,4,2.6200137417840987,2021,77137,2.1234510442725,1095,51567,2.062875994566272,1063,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1204,129,128,-1,-1,0.02%,1,5,4.036973177593114,3114,77137,3.2132953245292537,1657,51567,3.143799728313604,1620,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1096,118,117,-1,-1,0.02%,1,5,3.5080441292764823,2706,77137,2.7944227897686504,1441,51567,2.736270133902581,1410,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1092,118,117,-1,-1,0.02%,1,5,4.494600515965101,3467,77137,3.542963523183431,1827,51567,3.475645255191151,1791,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1179,127,126,-1,-1,0.02%,2,5,5.671726927414859,4375,77137,4.440824558341575,2290,51567,4.364447894430429,2249,51530,100,3,3,160,2
fairfuzz,COMP_W160_D2_B1,0,1043,114,113,-1,-1,0.02%,1,5,4.13160999261055,3187,77137,3.2714720654682257,1687,51567,3.2000776246846496,1649,51530,100,3,3,160,2
fairfuzz,COMP_W144_D2_B1,0,1111,122,121,-1,-1,0.02%,1,5,5.205317294002847,3254,62513,4.118927452340517,1722,41807,4.036389753411539,1686,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1244,133,132,-1,-1,0.02%,1,5,5.17972261769552,3238,62513,4.116535508407683,1721,41807,4.029207565238209,1683,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1107,118,117,-1,-1,0.02%,1,4,2.527474285348648,1580,62513,2.097734829095606,877,41807,2.0277711276035437,847,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1169,125,124,-1,-1,0.02%,1,4,5.5844384368051445,3491,62513,4.415528500011959,1846,41807,4.323677280344745,1806,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1153,123,122,-1,-1,0.02%,2,4,4.479068353782413,2800,62513,3.57595617958715,1495,41807,3.4953315776873355,1460,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1227,130,129,-1,-1,0.02%,1,5,4.419880664821717,2763,62513,3.544860908460306,1482,41807,3.459420636820685,1445,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1210,130,129,-1,-1,0.02%,1,4,4.765408794970647,2979,62513,3.807974741072069,1592,41807,3.71797941106057,1553,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1048,113,112,-1,-1,0.02%,1,4,3.754419080831188,2347,62513,3.01384935537111,1260,41807,2.939909025616471,1228,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,967,105,104,-1,-1,0.02%,1,4,2.973781453457681,1859,62513,2.4134714282297223,1009,41807,2.3461814699545127,980,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1127,120,119,-1,-1,0.02%,1,4,4.846991825700255,3030,62513,3.846245843997417,1608,41807,3.765860665549437,1573,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1077,117,116,-1,-1,0.02%,1,5,4.229520259785965,2644,62513,3.382208721027579,1414,41807,3.301412497007421,1379,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1101,116,115,-1,-1,0.02%,1,5,3.469678306912162,2169,62513,2.808142177147368,1174,41807,2.731625568589897,1141,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1009,109,108,-1,-1,0.02%,1,4,3.528865995872858,2206,62513,2.8416293922070466,1188,41807,2.765142446732104,1155,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,997,108,107,-1,-1,0.02%,1,4,3.6936317246012833,2309,62513,2.963618532781592,1239,41807,2.88963370840316,1207,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,960,105,104,-1,-1,0.02%,1,4,2.8538064082670807,1784,62513,2.32736144664769,973,41807,2.257601149150108,943,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1218,130,129,-1,-1,0.02%,1,4,3.909586805944364,2444,62513,3.159757935273997,1321,41807,3.076370600909744,1285,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1037,112,111,-1,-1,0.02%,1,5,3.074560491417785,1922,62513,2.49718946587892,1044,41807,2.4299736653100314,1015,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1118,121,120,-1,-1,0.02%,1,5,4.411882328475677,2758,62513,3.525725356997632,1474,41807,3.442662197749581,1438,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1109,119,118,-1,-1,0.02%,1,5,3.768816086254059,2356,62513,3.0377687946994523,1270,41807,2.9590615274120182,1236,41770,100,3,3,144,2
fairfuzz,COMP_W144_D2_B1,0,1089,116,115,-1,-1,0.02%,1,5,4.5302577063970695,2832,62513,3.6070514507139952,1508,41807,3.524060330380656,1472,41770,100,3,3,144,2
fairfuzz,COMP_W208_D2_B1,0,1050,113,112,-1,-1,0.02%,1,4,1.5511614513342291,2020,130225,1.258750905266062,1095,86991,1.2247855187800445,1065,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,1058,115,114,-1,-1,0.02%,1,4,1.859090036475331,2421,130225,1.487510202204826,1294,86991,1.4559422223244474,1266,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,886,97,96,-1,-1,0.02%,1,5,1.6479170666154734,2146,130225,1.320826292375073,1149,86991,1.2880373530832394,1120,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,1046,112,111,-1,-1,0.02%,1,5,1.8729122672297944,2439,130225,1.49900564426205,1304,86991,1.4651424891321847,1274,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,908,98,97,-1,-1,0.02%,1,4,1.517373776156652,1976,130225,1.2242645790943891,1065,86991,1.190284518251029,1035,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,1028,112,111,-1,-1,0.02%,1,5,2.2031100019197543,2869,130225,1.7496062811095403,1522,86991,1.7123996595901283,1489,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,1162,124,123,-1,-1,0.02%,1,5,2.151660587444807,2802,130225,1.717419043349312,1494,86991,1.680198725763047,1461,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,942,102,101,-1,-1,0.02%,2,4,0.9099635246688424,1185,130225,0.7667459852168614,667,86991,0.7383214113209283,642,86954,100,3,3,208,2
fairfuzz,COMP_W208_D2_B1,0,1230,130,129,-1,-1,0.02%,2,4,3.1860241889038203,4149,130225,2.500258647446288,2175,86991,2.4587713043678265,2138,86954,100,3,3,208,2
