fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,W,weight
ecofuzz,COMWE_W6_D10_B1,0,555,39,38,-1,-1,0.05%,1,4,5.021056041,155,3087,5.170330998,214,4139,4.571984436,94,2056,100,3,3,6,0.00000001653817169
ecofuzz,COMWE_W6_D10_B1,0,571,36,35,-1,-1,0.05%,1,4,4.664723032,144,3087,4.735443344,196,4139,4.23151751,87,2056,100,3,3,6,0.00000001653817169
ecofuzz,COMWE_W6_D10_B1,0,555,39,38,-1,-1,0.05%,1,5,4.794298672,148,3087,4.90456632,203,4139,4.328793774,89,2056,100,3,3,6,0.00000001653817169
ecofuzz,COMWE_W6_D10_B1,0,1171,47,46,-1,-1,0.05%,2,5,5.73372206,177,3087,5.870983329,243,4139,5.30155642,109,2056,100,3,3,6,0.00000001653817169
ecofuzz,COMWE_W8_D10_B1,0,519,30,29,-1,-1,0.05%,1,4,3.530936184,109,3087,3.672384634,152,4139,3.161478599,65,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,563,25,24,-1,-1,0.05%,1,4,3.012633625,93,3087,3.116694854,129,4139,2.675097276,55,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,539,27,26,-1,-1,0.05%,2,5,3.271784904,101,3087,3.382459531,140,4139,2.918287938,60,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,508,30,29,-1,-1,0.05%,1,5,3.466148364,107,3087,3.575742933,148,4139,3.112840467,64,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,581,26,25,-1,-1,0.05%,1,4,3.109815355,96,3087,3.23749698,134,4139,2.772373541,57,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,555,29,28,-1,-1,0.05%,2,4,3.368966634,104,3087,3.479101232,144,4139,3.015564202,62,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,515,24,23,-1,-1,0.05%,2,4,3.174603175,98,3087,3.28581783,136,4139,2.821011673,58,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,611,28,27,-1,-1,0.05%,2,4,3.466148364,107,3087,3.575742933,148,4139,3.112840467,64,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,587,28,27,-1,-1,0.05%,2,4,3.336572724,103,3087,3.430780382,142,4139,2.96692607,61,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,555,29,28,-1,-1,0.05%,2,5,3.401360544,105,3087,3.527422083,146,4139,3.064202335,63,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,563,25,24,-1,-1,0.05%,1,4,3.271784904,101,3087,3.406619957,141,4139,2.918287938,60,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,563,30,29,-1,-1,0.05%,1,4,3.498542274,108,3087,3.624063784,150,4139,3.161478599,65,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,549,25,24,-1,-1,0.05%,1,4,3.206997085,99,3087,3.334138681,138,4139,2.821011673,58,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,571,27,26,-1,-1,0.05%,3,4,3.433754454,106,3087,3.551582508,147,4139,3.064202335,63,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,571,26,25,-1,-1,0.05%,1,4,3.077421445,95,3087,3.165015704,131,4139,2.723735409,56,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,1042,35,34,-1,-1,0.05%,2,5,3.563330094,110,3087,3.672384634,152,4139,3.258754864,67,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,539,31,30,-1,-1,0.05%,1,4,3.595724004,111,3087,3.696545059,153,4139,3.258754864,67,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,523,25,24,-1,-1,0.05%,2,4,3.206997085,99,3087,3.334138681,138,4139,2.821011673,58,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,555,29,28,-1,-1,0.05%,1,4,3.530936184,109,3087,3.672384634,152,4139,3.161478599,65,2056,100,3,3,8,0.0000000009313225746
ecofuzz,COMWE_W8_D10_B1,0,540,30,29,-1,-1,0.05%,2,4,3.368966634,104,3087,3.479101232,144,4139,3.064202335,63,2056,100,3,3,8,0.0000000009313225746
fairfuzz,COMWE_W5_D10_B1,0,1520,49,48,-1,-1,0.05%,2,5,6.05766116,187,3087,6.209229282,257,4139,5.496108949,113,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1519,45,44,-1,-1,0.05%,2,4,4.988662132,154,3087,5.170330998,214,4139,4.571984436,94,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1552,53,52,-1,-1,0.05%,1,5,6.187236799,191,3087,6.330031409,262,4139,5.642023346,116,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1055,27,26,-1,-1,0.05%,1,4,3.530936184,109,3087,3.575742933,148,4139,3.112840467,64,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1599,51,50,-1,-1,0.05%,2,5,5.79850988,179,3087,5.991785455,248,4139,5.350194553,110,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1485,47,46,-1,-1,0.05%,1,5,5.215419501,161,3087,5.3636144,222,4139,4.766536965,98,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1494,50,49,-1,-1,0.05%,1,5,6.381600259,197,3087,6.52331481,270,4139,5.836575875,120,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1616,48,47,-1,-1,0.05%,1,5,5.571752511,172,3087,5.774341628,239,4139,5.107003891,105,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1606,47,46,-1,-1,0.05%,1,4,5.377389051,166,3087,5.556897801,230,4139,4.912451362,101,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1615,53,52,-1,-1,0.05%,2,5,5.76611597,178,3087,5.91930418,245,4139,5.350194553,110,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1623,51,50,-1,-1,0.05%,3,4,5.60414642,173,3087,5.774341628,239,4139,5.204280156,107,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1567,47,46,-1,-1,0.05%,2,4,5.474570781,169,3087,5.677699928,235,4139,5.009727626,103,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1176,35,34,-1,-1,0.05%,1,4,4.502753482,139,3087,4.590480792,190,4139,4.036964981,83,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1532,50,49,-1,-1,0.05%,2,4,5.79850988,179,3087,5.91930418,245,4139,5.30155642,109,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,2017,52,51,-1,-1,0.05%,1,5,5.99287334,185,3087,6.185068857,256,4139,5.544747082,114,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1607,50,49,-1,-1,0.05%,2,5,6.12244898,189,3087,6.233389708,258,4139,5.593385214,115,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1534,50,49,-1,-1,0.05%,2,5,5.73372206,177,3087,5.895143755,244,4139,5.30155642,109,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1611,51,50,-1,-1,0.05%,2,5,6.381600259,197,3087,6.450833535,267,4139,5.787937743,119,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1093,30,29,-1,-1,0.05%,1,5,4.049238743,125,3087,4.179753564,173,4139,3.59922179,74,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W5_D10_B1,0,1049,27,26,-1,-1,0.05%,2,5,3.692905734,114,3087,3.79318676,157,4139,3.258754864,67,2056,100,3,3,5,0.0000001024
fairfuzz,COMWE_W2_D10_B1,0,3712,345,344,-1,-1,0.04%,1,5,53.44995141,1650,3087,52.11403721,2157,4139,48.39494163,995,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,4324,408,407,-1,-1,0.04%,2,6,61.25688371,1891,3087,59.84537328,2477,4139,55.69066148,1145,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,4733,450,449,-1,-1,0.04%,1,6,64.46388079,1990,3087,62.93790771,2605,4139,59.192607,1217,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3400,313,312,-1,-1,0.04%,1,5,50.1781665,1549,3087,48.92486108,2025,4139,45.1848249,929,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3896,364,363,-1,-1,0.04%,1,6,56.17103984,1734,3087,54.67504228,2263,4139,50.87548638,1046,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3249,298,297,-1,-1,0.04%,1,5,47.16553288,1456,3087,45.92896835,1901,4139,42.46108949,873,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,4327,410,409,-1,-1,0.04%,1,5,60.54421769,1869,3087,59.07223967,2445,4139,55.30155642,1137,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3193,292,291,-1,-1,0.04%,1,5,46.77680596,1444,3087,45.83232665,1897,4139,42.12062257,866,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3548,329,328,-1,-1,0.04%,1,6,51.70068027,1596,3087,50.32616574,2083,4139,46.692607,960,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3402,314,313,-1,-1,0.04%,1,5,49.69225786,1534,3087,48.61077555,2012,4139,44.84435798,922,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3420,314,313,-1,-1,0.04%,1,6,49.78943959,1537,3087,48.32085045,2000,4139,44.84435798,922,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3069,278,277,-1,-1,0.04%,1,5,43.66699061,1348,3087,42.61899009,1764,4139,39.39688716,810,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3766,352,351,-1,-1,0.04%,1,5,54.90767736,1695,3087,53.51534187,2215,4139,49.65953307,1021,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3334,306,305,-1,-1,0.04%,1,5,47.74862326,1474,3087,46.55713941,1927,4139,43.14202335,887,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3730,347,346,-1,-1,0.04%,1,6,53.51473923,1652,3087,51.94491423,2150,4139,48.44357977,996,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3299,301,300,-1,-1,0.04%,2,5,48.16974409,1487,3087,47.01618748,1946,4139,43.33657588,891,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3411,315,314,-1,-1,0.04%,1,5,50.1781665,1549,3087,48.73157768,2017,4139,45.23346304,930,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,5210,491,490,-1,-1,0.04%,1,6,67.86524133,2095,3087,66.29620681,2744,4139,62.74319066,1290,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3473,321,320,-1,-1,0.04%,1,5,50.43731778,1557,3087,49.19062576,2036,4139,45.4766537,935,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W2_D10_B1,0,3285,301,300,-1,-1,0.04%,1,6,47.84580499,1477,3087,46.43633728,1922,4139,43.14202335,887,2056,100,3,3,2,0.0009765625
fairfuzz,COMWE_W3_D10_B1,0,1635,89,88,-1,-1,0.04%,1,4,13.05474571,403,3087,13.16743175,545,4139,11.77042802,242,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1664,89,88,-1,-1,0.04%,2,4,12.95756398,400,3087,13.07079005,541,4139,11.72178988,241,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1745,97,96,-1,-1,0.04%,2,4,13.70262391,423,3087,13.7956028,571,4139,12.40272374,255,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1597,83,82,-1,-1,0.04%,2,5,11.01392938,340,3087,11.1137956,460,4139,10.06809339,207,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1558,82,81,-1,-1,0.04%,1,5,11.88856495,367,3087,11.95941049,495,4139,10.74902724,221,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1654,90,89,-1,-1,0.04%,1,5,13.41107872,414,3087,13.52983813,560,4139,12.11089494,249,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,2125,125,124,-1,-1,0.04%,2,5,17.13637836,529,3087,17.32302489,717,4139,15.75875486,324,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1640,90,89,-1,-1,0.04%,1,5,12.95756398,400,3087,13.14327132,544,4139,11.72178988,241,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1596,84,83,-1,-1,0.04%,1,5,12.82798834,396,3087,12.80502537,530,4139,11.52723735,237,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,2093,129,128,-1,-1,0.04%,1,5,18.91804341,584,3087,18.89345252,782,4139,17.1692607,353,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1648,90,89,-1,-1,0.04%,2,5,13.83219955,427,3087,13.8922445,575,4139,12.40272374,255,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,2205,131,130,-1,-1,0.04%,1,4,18.91804341,584,3087,18.94177338,784,4139,17.1692607,353,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,2116,125,124,-1,-1,0.04%,1,5,17.33074182,535,3087,17.46798744,723,4139,15.85603113,326,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1353,63,62,-1,-1,0.04%,1,5,9.264658244,286,3087,9.325924136,386,4139,8.317120623,171,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1588,85,84,-1,-1,0.04%,1,4,12.30968578,380,3087,12.32181686,510,4139,11.1381323,229,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1591,85,84,-1,-1,0.04%,1,4,12.73080661,393,3087,12.75670452,528,4139,11.47859922,236,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1615,86,85,-1,-1,0.04%,1,4,13.9941691,432,3087,13.91640493,576,4139,12.45136187,256,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1573,84,83,-1,-1,0.04%,2,5,12.82798834,396,3087,12.92582749,535,4139,11.52723735,237,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1573,82,81,-1,-1,0.04%,2,5,11.82377713,365,3087,11.86276878,491,4139,10.70038911,220,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W3_D10_B1,0,1576,83,82,-1,-1,0.04%,1,5,12.14771623,375,3087,12.20101474,505,4139,10.94357977,225,2056,100,3,3,3,0.00001693508781
fairfuzz,COMWE_W4_D10_B1,0,1638,62,61,-1,-1,0.05%,2,5,8.649173955,267,3087,8.770234356,363,4139,7.8307393,161,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1566,61,60,-1,-1,0.05%,1,4,8.519598316,263,3087,8.625271805,357,4139,7.733463035,159,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1590,62,61,-1,-1,0.05%,2,5,7.839326207,242,3087,7.827977772,324,4139,7.19844358,148,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1073,30,29,-1,-1,0.05%,1,4,4.275996113,132,3087,4.34887654,180,4139,3.793774319,78,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1503,60,59,-1,-1,0.05%,1,4,7.677356657,237,3087,7.827977772,324,4139,7.052529183,145,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1527,59,58,-1,-1,0.05%,2,5,7.644962747,236,3087,7.755496497,321,4139,6.955252918,143,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1674,64,63,-1,-1,0.05%,2,5,8.519598316,263,3087,8.673592655,359,4139,7.733463035,159,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1533,62,61,-1,-1,0.05%,2,4,8.163265306,252,3087,8.287025852,343,4139,7.441634241,153,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1606,58,57,-1,-1,0.05%,2,5,7.968901846,246,3087,8.214544576,340,4139,7.247081712,149,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1558,65,64,-1,-1,0.05%,4,4,8.357628766,258,3087,8.625271805,357,4139,7.63618677,157,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1513,62,61,-1,-1,0.05%,2,4,8.163265306,252,3087,8.262865426,342,4139,7.441634241,153,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1615,64,63,-1,-1,0.05%,2,5,8.357628766,258,3087,8.60111138,356,4139,7.63618677,157,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1597,61,60,-1,-1,0.05%,1,5,7.936507937,245,3087,8.214544576,340,4139,7.247081712,149,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1067,29,28,-1,-1,0.05%,1,4,4.016844833,124,3087,3.986470162,165,4139,3.550583658,73,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1578,60,59,-1,-1,0.05%,1,4,8.228053126,254,3087,8.431988403,349,4139,7.441634241,153,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1603,62,61,-1,-1,0.05%,2,5,8.033689666,248,3087,8.262865426,342,4139,7.295719844,150,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1591,63,62,-1,-1,0.05%,1,5,8.163265306,252,3087,8.311186277,344,4139,7.441634241,153,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1098,32,31,-1,-1,0.05%,1,4,4.891480402,151,3087,5.025368446,208,4139,4.328793774,89,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1550,61,60,-1,-1,0.05%,2,5,7.547781017,233,3087,7.683015221,318,4139,6.906614786,142,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W4_D10_B1,0,1669,66,65,-1,-1,0.05%,2,4,8.422416586,260,3087,8.60111138,356,4139,7.733463035,159,2056,100,3,3,4,0.0000009536743164
fairfuzz,COMWE_W9_D10_B1,0,1089,23,22,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1025,17,16,-1,-1,0.05%,2,5,1.101392938,34,3087,1.135539986,47,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1105,23,22,-1,-1,0.05%,1,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1075,17,16,-1,-1,0.05%,1,5,1.101392938,34,3087,1.135539986,47,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1587,29,28,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1086,19,18,-1,-1,0.05%,2,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1459,30,29,-1,-1,0.05%,1,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1142,22,21,-1,-1,0.05%,1,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1494,29,28,-1,-1,0.05%,2,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1073,19,18,-1,-1,0.05%,1,5,1.101392938,34,3087,1.135539986,47,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1666,29,28,-1,-1,0.05%,1,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1066,24,23,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1054,19,18,-1,-1,0.05%,1,4,1.101392938,34,3087,1.135539986,47,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1579,28,27,-1,-1,0.05%,2,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1040,21,20,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1662,29,28,-1,-1,0.05%,2,4,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1056,20,19,-1,-1,0.05%,2,5,1.101392938,34,3087,1.135539986,47,4139,0.7782101167,16,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1110,21,20,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1702,28,27,-1,-1,0.05%,2,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W9_D10_B1,0,1073,23,22,-1,-1,0.05%,1,5,1.198574668,37,3087,1.232181686,51,4139,0.8754863813,18,2056,100,3,3,9,0.0000000002867971991
fairfuzz,COMWE_W7_D10_B1,0,1562,31,30,-1,-1,0.05%,3,5,3.498542274,108,3087,3.624063784,150,4139,3.161478599,65,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1562,34,33,-1,-1,0.05%,3,5,3.595724004,111,3087,3.720705484,154,4139,3.258754864,67,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1061,22,21,-1,-1,0.05%,1,5,2.494331066,77,3087,2.633486349,109,4139,2.140077821,44,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1569,34,33,-1,-1,0.05%,1,4,3.433754454,106,3087,3.527422083,146,4139,3.112840467,64,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1082,25,24,-1,-1,0.05%,1,5,2.947845805,91,3087,3.068374003,127,4139,2.577821012,53,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1578,33,32,-1,-1,0.05%,2,5,3.433754454,106,3087,3.575742933,148,4139,3.064202335,63,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1478,32,31,-1,-1,0.05%,2,5,3.498542274,108,3087,3.624063784,150,4139,3.161478599,65,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1526,37,36,-1,-1,0.05%,2,5,3.984450923,123,3087,4.083111863,169,4139,3.59922179,74,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1045,22,21,-1,-1,0.05%,1,5,2.785876255,86,3087,2.899251027,120,4139,2.431906615,50,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1113,24,23,-1,-1,0.05%,1,4,3.012633625,93,3087,3.165015704,131,4139,2.626459144,54,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1022,20,19,-1,-1,0.05%,1,4,2.688694525,83,3087,2.73012805,113,4139,2.285992218,47,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1524,34,33,-1,-1,0.05%,1,4,3.530936184,109,3087,3.648224209,151,4139,3.210116732,66,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1032,21,20,-1,-1,0.05%,1,4,2.915451895,90,3087,3.020053153,125,4139,2.529182879,52,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1037,21,20,-1,-1,0.05%,1,4,2.397149336,74,3087,2.488523798,103,4139,2.042801556,42,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1036,21,20,-1,-1,0.05%,1,4,2.785876255,86,3087,2.923411452,121,4139,2.383268482,49,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1073,22,21,-1,-1,0.05%,1,5,2.818270165,87,3087,2.947571877,122,4139,2.431906615,50,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1027,21,20,-1,-1,0.05%,1,5,2.494331066,77,3087,2.609325924,108,4139,2.140077821,44,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1101,26,25,-1,-1,0.05%,1,5,3.206997085,99,3087,3.28581783,136,4139,2.821011673,58,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1103,26,25,-1,-1,0.05%,2,4,2.850664075,88,3087,2.947571877,122,4139,2.480544747,51,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W7_D10_B1,0,1066,22,21,-1,-1,0.05%,1,4,2.656300615,82,3087,2.778448901,115,4139,2.285992218,47,2056,100,3,3,7,0.000000003540133175
fairfuzz,COMWE_W6_D10_B1,0,1634,40,39,-1,-1,0.05%,2,5,4.826692582,149,3087,4.928726746,204,4139,4.377431907,90,2056,100,3,3,6,0.00000001653817169
fairfuzz,COMWE_W6_D10_B1,0,1635,38,37,-1,-1,0.05%,2,5,4.729510852,146,3087,4.85624547,201,4139,4.280155642,88,2056,100,3,3,6,0.00000001653817169
